3.94,3.92,3.88,3.95,3.81,3.94,-363.83,23.00,23.43,Mon Jan  1 00:00:00 2024
4.01,3.97,3.98,3.95,3.78,4.05,-23.79,23.00,23.74,Mon Jan  1 00:00:02 2024
4.01,3.97,3.94,3.94,3.88,3.96,-43.17,23.00,23.70,Mon Jan  1 00:00:03 2024
4.04,3.98,3.95,3.97,3.85,3.97,-23.92,23.00,23.76,Mon Jan  1 004.13,4.04,4.03,4.05,3.98,4.03,-29.83,23.40,24.26,Mon Jan  1 00:00:00 2024
4.14,4.05,3.97,4.02,4.04,3.83,-34.96,23.40,24.05,Mon Jan  1 00:00:02 2024
4.11,4.05,4.01,4.06,4.06,3.94,-23.62,23.40,24.24,Mon Jan  1 00:00:03 2024
4.11,4.04,3.98,4.08,4.01,4.03,-23.62,23.40,24.26,Mon Jan  1 00:00:05 2024
4.09,4.16,3.97,3.96,4.05,4.02,-23.62,23.40,24.25,Mon Jan  1 00:00:06 2024
4.11,4.04,4.05,3.97,4.04,4.07,-23.58,23.40,24.30,Mon Jan  1 00:00:08 2024
4.11,4.07,3.96,4.05,4.03,4.01,-23.58,23.40,24.24,Mon Jan  1 00:00:09 2024
4.10,4.01,4.08,4.20,3.78,4.05,-23.71,23.40,24.22,Mon Jan  1 00:00:11 2024
4.11,4.04,4.02,4.24,3.65,4.19,-23.58,23.70,24.26,Mon Jan  1 00:00:12 2024
4.11,4.02,4.09,4.00,4.01,4.02,-23.62,23.70,24.25,Mon Jan  1 00:00:14 2024
4.10,4.14,3.97,3.98,4.04,4.01,-23.58,23.80,24.24,Mon Jan  1 00:00:15 2024
4.11,4.03,4.07,4.01,4.00,3.99,-23.54,23.80,24.21,Mon Jan  1 00:00:17 2024
4.11,4.06,4.04,3.99,4.03,4.00,-23.58,23.80,24.23,Mon Jan  1 00:00:18 2024
4.11,4.05,4.00,4.04,4.02,4.02,-23.50,23.80,24.26,Mon Jan  1 00:00:20 2024
4.09,4.01,4.12,4.02,3.97,4.02,-23.58,23.80,24.23,Mon Jan  1 00:00:21 2024
4.11,4.02,4.07,4.01,4.00,4.03,-23.54,23.80,24.24,Mon Jan  1 00:00:23 2024
4.09,4.07,4.02,4.04,4.01,3.95,-23.71,23.80,24.18,Mon Jan  1 00:00:24 2024
4.11,4.04,3.95,4.11,3.95,4.08,-23.58,23.80,24.24,Mon Jan  1 00:00:26 2024
4.09,4.06,4.02,4.01,4.02,4.03,-42.54,23.80,24.24,Mon Jan  1 00:00:27 2024
4.10,4.04,4.05,4.01,3.99,3.86,-42.54,23.80,24.06,Mon Jan  1 00:00:29 2024
4.10,4.05,4.03,4.04,3.89,4.10,-23.54,23.80,24.22,Mon Jan  1 00:00:30 2024
4.02,3.96,4.04,3.92,3.89,4.02,-382.87,23.80,23.85,Mon Jan  1 00:00:32 2024
4.02,4.01,3.99,4.15,3.80,3.87,-383.54,23.80,23.82,Mon Jan  1 00:00:33 2024
4.01,4.02,3.90,4.03,4.16,3.64,-385.08,23.80,23.76,Mon Jan  1 00:00:35 2024
4.02,3.97,4.00,3.98,3.96,3.94,-384.83,23.80,23.86,Mon Jan  1 00:00:36 2024
4.02,4.00,4.01,3.93,3.98,3.87,-384.96,23.80,23.82,Mon Jan  1 00:00:38 2024
4.00,4.02,3.97,3.98,3.92,3.94,-385.08,23.80,23.82,Mon Jan  1 00:00:39 2024
4.01,3.97,4.01,3.97,3.99,3.70,-386.50,23.80,23.65,Mon Jan  1 00:00:41 2024
4.03,3.98,4.00,3.94,3.98,3.87,-387.29,23.80,23.80,Mon Jan  1 00:00:42 2024
4.01,4.01,3.98,3.90,3.98,4.25,-385.71,23.80,24.12,Mon Jan  1 00:00:44 2024
3.98,3.99,3.98,3.97,3.88,4.25,-404.58,23.80,24.05,Mon Jan  1 00:00:45 2024
4.01,4.00,3.96,3.93,3.95,3.92,-413.75,23.80,23.78,Mon Jan  1 00:00:47 2024
4.02,3.95,4.01,3.89,4.05,3.73,-406.21,23.80,23.65,Mon Jan  1 00:00:48 2024
3.97,3.99,4.00,3.97,3.93,3.89,-406.50,23.80,23.75,Mon Jan  1 00:00:50 2024
4.00,3.97,3.94,4.04,3.89,3.80,-405.50,23.80,23.64,Mon Jan  1 00:00:51 2024
4.00,4.00,3.92,3.81,3.97,4.06,-405.79,23.80,23.76,Mon Jan  1 00:00:53 2024
3.99,3.99,3.99,3.90,3.96,3.91,-414.25,23.80,23.75,Mon Jan  1 00:00:54 2024
4.00,4.04,3.94,3.91,3.94,3.94,-406.83,23.80,23.77,Mon Jan  1 00:00:56 2024
4.00,3.98,3.97,3.89,4.22,3.70,-407.71,23.80,23.76,Mon Jan  1 00:00:57 2024
3.97,4.00,3.96,3.97,3.94,3.90,-406.54,23.80,23.75,Mon Jan  1 00:00:59 2024
4.01,3.97,4.00,3.93,3.88,3.88,-406.46,23.80,23.67,Mon Jan  1 00:01:00 2024
4.00,3.98,3.99,3.92,3.98,3.99,-414.79,23.80,23.85,Mon Jan  1 00:01:02 2024
4.00,3.98,3.99,3.94,3.89,3.92,-407.37,23.80,23.74,Mon Jan  1 00:01:03 2024
4.00,3.99,3.94,3.92,3.86,4.02,-408.29,23.80,23.73,Mon Jan  1 00:01:05 2024
4.02,3.92,3.99,3.92,3.98,3.86,-407.04,23.80,23.69,Mon Jan  1 00:01:06 2024
4.01,3.96,3.95,3.96,3.96,4.05,-408.75,23.80,23.89,Mon Jan  1 00:01:08 2024
4.00,3.97,3.99,3.91,3.95,3.91,-409.12,23.80,23.73,Mon Jan  1 00:01:09 2024
4.00,3.93,3.98,3.91,3.87,4.07,-408.42,23.80,23.77,Mon Jan  1 00:01:11 2024
3.99,3.98,3.99,3.84,4.02,4.14,-409.00,23.80,23.95,Mon Jan  1 00:01:12 2024
4.00,3.98,3.97,3.89,3.96,4.34,-399.75,23.80,24.14,Mon Jan  1 00:01:14 2024
4.01,3.99,3.94,3.91,4.02,3.89,-368.96,23.80,23.76,Mon Jan  1 00:01:15 2024
4.01,3.97,3.96,3.97,3.82,4.33,-407.54,23.80,24.05,Mon Jan  1 00:01:17 2024
4.01,3.97,3.96,3.98,4.00,3.84,-370.67,23.80,23.76,Mon Jan  1 00:01:18 2024
4.00,3.97,3.93,4.05,3.81,3.89,-409.33,23.80,23.65,Mon Jan  1 00:01:20 2024
4.00,3.97,3.97,3.96,3.81,4.02,-408.42,23.80,23.74,Mon Jan  1 00:01:21 2024
4.00,3.98,4.00,3.89,3.96,3.98,-408.42,23.80,23.82,Mon Jan  1 00:01:23 2024
3.99,3.98,3.99,3.86,3.97,3.85,-408.29,23.80,23.65,Mon Jan  1 00:01:24 2024
4.00,3.98,3.95,4.03,3.84,3.92,-409.62,23.80,23.71,Mon Jan  1 00:01:26 2024
4.00,3.96,3.94,3.98,3.95,3.82,-409.75,23.80,23.65,Mon Jan  1 00:01:27 2024
3.99,3.99,3.92,3.97,3.98,3.72,-408.83,23.80,23.57,Mon Jan  1 00:01:29 2024
4.00,3.96,3.96,3.96,3.93,3.85,-409.12,23.80,23.66,Mon Jan  1 00:01:30 2024
3.99,4.03,3.92,3.87,3.98,3.96,-408.96,23.80,23.76,Mon Jan  1 00:01:32 2024
4.00,3.97,3.93,3.93,3.84,3.99,-409.04,23.80,23.66,Mon Jan  1 00:01:33 2024
3.99,3.98,3.98,3.96,3.89,3.88,-410.42,23.80,23.67,Mon Jan  1 00:01:35 2024
4.00,4.01,3.91,3.97,3.85,3.94,-409.54,23.80,23.68,Mon Jan  1 00:01:36 2024
4.00,3.90,4.03,3.94,3.87,3.99,-409.62,23.80,23.74,Mon Jan  1 00:01:38 2024
4.00,3.97,3.96,3.94,3.89,3.96,-409.67,23.80,23.73,Mon Jan  1 00:01:39 2024
