3.94,3.92,3.88,3.95,3.81,3.94,-363.83,23.00,23.43,Mon Jan  1 00:00:00 2024
4.01,3.97,3.98,3.95,3.78,4.05,-23.79,23.00,23.74,Mon Jan  1 00:00:02 2024
4.01,3.97,3.94,3.94,3.88,3.96,-43.17,23.00,23.70,Mon Jan  1 00:00:03 2024
4.04,3.98,3.95,3.97,3.85,3.97,-23.92,23.00,23.76,Mon Jan  1 00:00:05 2024
4.03,3.97,3.97,3.97,3.84,3.94,-23.79,23.00,23.71,Mon Jan  1 00:00:06 2024
4.03,3.95,3.94,3.93,3.87,3.97,-43.17,23.00,23.69,Mon Jan  1 00:00:08 2024
4.04,3.97,3.92,4.00,3.88,3.88,-23.75,23.00,23.69,Mon Jan  1 00:00:09 2024
4.04,3.97,3.95,3.94,3.91,3.93,-23.83,23.00,23.76,Mon Jan  1 00:00:11 2024
4.02,3.98,3.91,3.93,3.92,3.93,-23.79,23.00,23.69,Mon Jan  1 00:00:12 2024
4.04,3.97,3.92,3.96,3.90,3.93,-23.92,23.00,23.73,Mon Jan  1 00:00:14 2024
4.04,3.97,3.97,3.92,3.94,3.96,-23.92,23.00,23.80,Mon Jan  1 00:00:15 2024
4.03,3.95,3.90,4.06,3.88,3.94,-23.79,23.00,23.76,Mon Jan  1 00:00:17 2024
4.04,3.98,3.96,3.96,3.87,3.95,-23.79,23.00,23.76,Mon Jan  1 00:00:18 2024
4.03,3.97,3.95,3.99,3.85,3.97,-43.12,23.00,23.77,Mon Jan  1 00:00:20 2024
4.01,4.00,3.96,3.94,3.86,3.92,-23.71,23.00,23.69,Mon Jan  1 00:00:21 2024
4.03,3.97,3.96,3.94,3.87,4.02,-23.83,23.00,23.79,Mon Jan  1 00:00:23 2024
4.02,3.97,3.95,3.89,3.88,4.02,-43.17,23.00,23.73,Mon Jan  1 00:00:24 2024
4.01,3.97,3.96,3.96,3.84,3.99,-23.92,23.00,23.73,Mon Jan  1 00:00:26 2024
4.01,3.98,3.92,3.98,3.91,3.95,-23.92,23.00,23.74,Mon Jan  1 00:00:27 2024
4.00,3.95,3.91,3.92,3.94,3.98,-43.12,23.00,23.69,Mon Jan  1 00:00:29 2024
3.92,3.90,3.93,3.91,3.87,3.83,-358.83,23.00,23.35,Mon Jan  1 00:00:30 2024
3.94,3.92,3.93,3.90,3.89,3.83,-359.67,23.00,23.39,Mon Jan  1 00:00:32 2024
3.93,3.93,3.90,3.90,3.82,3.82,-378.71,23.00,23.28,Mon Jan  1 00:00:33 2024
3.94,3.91,3.93,3.76,4.03,3.86,-360.46,23.00,23.43,Mon Jan  1 00:00:35 2024
3.97,3.93,3.92,3.98,3.78,3.86,-360.83,23.00,23.43,Mon Jan  1 00:00:36 2024
3.97,3.93,3.92,3.91,3.76,3.88,-361.12,23.00,23.36,Mon Jan  1 00:00:38 2024
3.98,3.89,3.94,3.92,3.83,3.85,-361.33,23.00,23.42,Mon Jan  1 00:00:39 2024
3.98,3.92,3.93,3.90,3.86,3.84,-361.42,23.00,23.42,Mon Jan  1 00:00:41 2024
3.95,3.91,3.90,3.92,3.86,3.83,-361.71,23.00,23.37,Mon Jan  1 00:00:42 2024
3.96,3.91,3.87,3.93,3.88,3.86,-361.92,23.00,23.42,Mon Jan  1 00:00:44 2024
3.96,3.92,3.93,3.87,3.89,3.86,-362.08,23.00,23.43,Mon Jan  1 00:00:45 2024
3.95,3.94,3.90,3.85,3.93,3.85,-362.29,23.00,23.41,Mon Jan  1 00:00:47 2024
3.95,3.92,3.93,3.89,3.80,3.86,-362.50,23.00,23.35,Mon Jan  1 00:00:48 2024
3.95,3.93,3.90,3.91,3.74,3.91,-381.25,23.00,23.34,Mon Jan  1 00:00:50 2024
3.96,3.91,3.92,3.86,3.87,3.91,-362.75,23.00,23.43,Mon Jan  1 00:00:51 2024
3.95,3.91,3.92,3.86,3.81,3.93,-362.92,23.00,23.38,Mon Jan  1 00:00:53 2024
3.95,3.91,3.90,3.89,3.80,3.85,-381.75,23.00,23.31,Mon Jan  1 00:00:54 2024
3.95,3.91,3.94,3.88,3.81,3.89,-363.29,23.00,23.38,Mon Jan  1 00:00:56 2024
3.95,3.91,3.95,3.89,3.87,3.77,-363.42,23.00,23.34,Mon Jan  1 00:00:57 2024
3.95,3.91,3.89,3.88,3.84,3.82,-382.08,23.00,23.28,Mon Jan  1 00:00:59 2024
3.96,3.92,3.91,3.87,3.85,3.90,-363.71,23.00,23.41,Mon Jan  1 00:01:00 2024
3.96,3.92,3.90,3.94,3.83,3.88,-363.75,23.00,23.42,Mon Jan  1 00:01:02 2024
3.95,3.90,3.87,3.91,3.82,3.85,-383.17,23.00,23.30,Mon Jan  1 00:01:03 2024
3.96,3.90,3.93,3.89,3.88,3.84,-364.00,23.00,23.39,Mon Jan  1 00:01:05 2024
3.95,3.93,3.91,3.89,3.85,3.82,-364.12,23.00,23.34,Mon Jan  1 00:01:06 2024
3.95,3.87,3.86,3.92,3.92,3.84,-364.33,23.00,23.35,Mon Jan  1 00:01:08 2024
3.94,3.90,3.91,3.92,3.84,3.79,-364.37,23.00,23.29,Mon Jan  1 00:01:09 2024
3.94,3.91,3.90,3.90,3.80,3.93,-364.46,23.00,23.38,Mon Jan  1 00:01:11 2024
3.90,3.92,3.93,3.87,3.86,3.81,-364.67,23.00,23.27,Mon Jan  1 00:01:12 2024
3.93,3.92,3.86,3.90,3.87,3.80,-364.79,23.00,23.28,Mon Jan  1 00:01:14 2024
3.93,3.84,3.98,3.90,3.85,3.77,-383.50,23.00,23.26,Mon Jan  1 00:01:15 2024
3.95,3.91,3.92,3.87,3.86,3.84,-364.96,23.00,23.34,Mon Jan  1 00:01:17 2024
3.95,3.90,3.96,3.84,3.92,3.62,-365.04,23.00,23.20,Mon Jan  1 00:01:18 2024
3.97,3.90,3.93,3.80,3.87,3.88,-383.75,23.00,23.35,Mon Jan  1 00:01:20 2024
3.96,3.91,3.90,3.92,3.80,3.88,-365.29,23.00,23.37,Mon Jan  1 00:01:21 2024
3.96,3.90,3.91,3.92,3.78,3.88,-365.42,23.00,23.35,Mon Jan  1 00:01:23 2024
3.94,3.91,3.89,3.85,3.82,3.93,-384.04,23.00,23.33,Mon Jan  1 00:01:24 2024
3.95,3.91,3.90,3.90,3.85,3.83,-365.67,23.00,23.32,Mon Jan  1 00:01:26 2024
3.95,3.91,3.92,3.87,3.79,3.90,-365.67,23.00,23.35,Mon Jan  1 00:01:27 2024
3.94,3.89,3.91,3.82,3.87,3.83,-384.58,23.00,23.25,Mon Jan  1 00:01:29 2024
3.95,3.92,3.91,3.85,3.92,3.80,-366.00,23.00,23.33,Mon Jan  1 00:01:30 2024
3.94,3.91,3.89,3.86,3.86,3.68,-365.92,23.00,23.14,Mon Jan  1 00:01:32 2024
3.92,3.87,3.89,3.89,3.84,3.90,-366.08,23.00,23.29,Mon Jan  1 00:01:33 2024
3.93,3.91,3.90,3.89,3.83,3.83,-366.21,23.00,23.28,Mon Jan  1 00:01:35 2024
3.91,3.89,3.94,3.86,3.78,3.91,-366.29,23.00,23.29,Mon Jan  1 00:01:36 2024
3.90,3.90,3.88,3.93,3.84,3.82,-366.33,23.00,23.27,Mon Jan  1 00:01:38 2024
3.92,3.92,3.89,3.88,3.86,3.84,-366.50,23.00,23.30,Mon Jan  1 00:01:39 2024
3.93,3.93,3.90,3.86,3.85,3.73,-385.17,23.00,23.20,Mon Jan  1 00:01:41 2024
3.90,3.94,3.89,3.87,3.87,3.86,-366.62,23.00,23.33,Mon Jan  1 00:01:42 2024
3.95,3.90,3.89,3.91,3.84,3.84,-366.71,23.00,23.34,Mon Jan  1 00:01:44 2024
3.97,3.91,3.88,3.89,3.81,3.76,-385.58,23.00,23.23,Mon Jan  1 00:01:45 2024
