B1,B2,B3,B4,B5,B6,I,T,VT,TIME,PB1,PB2,PB3,PB4,PB5,PB6,PVT
3.9,3.9,3.88,3.93,3.84,3.82,-366.33,23.0,23.27,2024-01-01 00:01:38,-1.4286869999999998,-1.4286869999999998,-1.4213603999999997,-1.4396769,-1.4067071999999998,-1.3993806,-8.5244991
3.92,3.92,3.89,3.88,3.86,3.84,-366.5,23.0,23.3,2024-01-01 00:01:39,-1.43668,-1.43668,-1.4256849999999999,-1.42202,-1.41469,-1.40736,-8.53945
3.93,3.93,3.9,3.86,3.85,3.73,-385.17,23.0,23.2,2024-01-01 00:01:41,-1.5137181,-1.5137181,-1.502163,-1.4867562,-1.4829045,-1.4366841,-8.935944
3.9,3.94,3.89,3.87,3.87,3.86,-366.62,23.0,23.33,2024-01-01 00:01:42,-1.429818,-1.4444828,-1.4261518000000002,-1.4188194,-1.4188194,-1.4151532,-8.5532446
3.95,3.9,3.89,3.91,3.84,3.84,-366.71,23.0,23.34,2024-01-01 00:01:44,-1.4485045,-1.4301689999999998,-1.4265018999999999,-1.4338361,-1.4081663999999998,-1.4081663999999998,-8.5590114
3.97,3.91,3.88,3.89,3.81,3.76,-385.58,23.0,23.23,2024-01-01 00:01:45,-1.5307526,-1.5076178,-1.4960504,-1.4999061999999999,-1.4690598,-1.4497807999999999,-8.9570234
3.97,3.93,3.88,3.87,3.89,3.75,-366.92,23.0,23.29,2024-01-01 00:01:47,-1.4566724000000002,-1.4419956000000003,-1.4236496,-1.4199804000000003,-1.4273188,-1.37595,-8.545566800000001
3.97,3.93,3.87,3.9,3.82,3.84,-366.92,23.0,23.31,2024-01-01 00:01:48,-1.4566724000000002,-1.4419956000000003,-1.4199804000000003,-1.4309880000000001,-1.4016343999999998,-1.4089728,-8.5529052
3.98,3.87,3.88,3.86,3.9,3.78,-385.71,23.0,23.27,2024-01-01 00:01:50,-1.5351257999999999,-1.4926977,-1.4965548,-1.4888405999999998,-1.5042689999999999,-1.4579837999999998,-8.9754717
3.97,3.91,3.9,3.88,3.86,3.82,-367.12,23.0,23.33,2024-01-01 00:01:51,-1.4574664,-1.4354392,-1.431768,-1.4244256,-1.4170832,-1.4023984,-8.564909599999998
3.95,3.93,3.88,3.8,3.92,3.88,-367.29,23.0,23.35,2024-01-01 00:01:53,-1.4507955000000001,-1.4434497000000002,-1.4250852,-1.395702,-1.4397768000000002,-1.4250852,-8.5762215
3.95,3.9,3.84,3.87,3.88,3.83,-386.04,23.0,23.28,2024-01-01 00:01:54,-1.5248580000000003,-1.5055560000000001,-1.4823936000000002,-1.4939748000000002,-1.4978352,-1.4785332,-8.987011200000001
3.96,3.91,3.81,3.93,3.86,3.85,-367.33,23.0,23.32,2024-01-01 00:01:56,-1.4546268,-1.4362602999999998,-1.3995273,-1.4436069,-1.4178937999999999,-1.4142204999999999,-8.566135599999999
3.97,3.89,3.94,3.83,3.86,3.89,-367.46,23.0,23.38,2024-01-01 00:01:57,-1.4588162,-1.4294194,-1.4477923999999998,-1.4073718,-1.4183955999999998,-1.4294194,-8.5912148
3.96,3.88,3.93,3.78,3.91,3.8,-367.5,23.0,23.25,2024-01-01 00:01:59,-1.4553,-1.4259,-1.4442750000000002,-1.3891499999999999,-1.436925,-1.3965,-8.544375
3.95,3.91,3.9,3.77,3.97,3.81,-367.54,23.0,23.31,2024-01-01 00:02:00,-1.451783,-1.4370814,-1.433406,-1.3856258000000001,-1.4591338,-1.4003274,-8.5673574
3.96,3.9,3.92,3.9,3.8,3.85,-367.67,23.0,23.33,2024-01-01 00:02:02,-1.4559732,-1.433913,-1.4412664,-1.433913,-1.397146,-1.4155295,-8.577741099999999
3.94,3.89,3.88,3.94,3.85,3.78,-367.75,23.1,23.27,2024-01-01 00:02:03,-1.4489349999999999,-1.4305475,-1.4268699999999999,-1.4489349999999999,-1.4158375,-1.390095,-8.5575425
3.95,3.91,3.88,3.88,3.86,3.87,-367.87,23.1,23.34,2024-01-01 00:02:05,-1.4530865000000002,-1.4383717000000003,-1.4273356,-1.4273356,-1.4199782,-1.4236569,-8.586085800000001
3.95,3.91,3.9,3.89,3.88,3.79,-386.62,23.1,23.31,2024-01-01 00:02:06,-1.527149,-1.5116842000000001,-1.5078179999999999,-1.5039518,-1.5000855999999998,-1.4652898,-9.012112199999999
3.92,3.93,3.89,3.88,3.83,3.94,-367.96,23.1,23.39,2024-01-01 00:02:08,-1.4424032,-1.4460828,-1.4313643999999999,-1.4276847999999998,-1.4092867999999998,-1.4497623999999998,-8.6065844
3.95,3.91,3.87,3.88,3.84,3.85,-368.12,23.2,23.3,2024-01-01 00:02:09,-1.454074,-1.4393492,-1.4246244000000001,-1.4283055999999998,-1.4135807999999999,-1.417262,-8.577196
3.95,3.92,3.89,3.87,3.75,3.85,-386.83,23.2,23.24,2024-01-01 00:02:11,-1.5279785,-1.5163735999999999,-1.5047687,-1.4970321,-1.4506124999999999,-1.4892954999999999,-8.989929199999999
3.97,3.94,3.83,3.91,3.83,3.81,-368.17,23.4,23.28,2024-01-01 00:02:12,-1.4616349000000002,-1.4505898,-1.4100911,-1.4395447000000001,-1.4100911,-1.4027277000000002,-8.5709976
3.96,3.91,3.86,3.91,3.83,3.81,-368.33,23.4,23.28,2024-01-01 00:02:14,-1.4585867999999997,-1.4401703,-1.4217537999999998,-1.4401703,-1.4107039,-1.4033373,-8.5747224
3.95,3.86,3.88,3.87,3.91,3.76,-386.87,23.4,23.23,2024-01-01 00:02:15,-1.5281365,-1.4933182,-1.5010556,-1.4971869000000002,-1.5126617000000002,-1.4546312000000001,-8.986990100000002
3.95,3.91,3.85,3.9,3.83,3.91,-368.42,23.4,23.34,2024-01-01 00:02:17,-1.4552590000000003,-1.4405222000000002,-1.418417,-1.436838,-1.4110486,-1.4405222000000002,-8.5989228
3.97,3.89,3.91,3.85,3.85,3.81,-368.33,23.4,23.27,2024-01-01 00:02:18,-1.4622701,-1.4328037,-1.4401703,-1.4180705,-1.4180705,-1.4033373,-8.5710391
3.94,3.87,3.9,3.9,3.81,3.72,-387.12,23.4,23.14,2024-01-01 00:02:20,-1.5252528,-1.4981544000000002,-1.509768,-1.509768,-1.4749272,-1.4400864000000002,-8.9579568
3.95,3.9,3.88,3.9,3.82,3.83,-368.58,23.4,23.28,2024-01-01 00:02:21,-1.455891,-1.437462,-1.4300903999999999,-1.437462,-1.4079755999999999,-1.4116614,-8.5805424
3.95,3.91,3.88,3.92,3.8,3.83,-368.58,23.4,23.28,2024-01-01 00:02:23,-1.455891,-1.4411478,-1.4300903999999999,-1.4448336,-1.4006039999999997,-1.4116614,-8.5805424
3.91,3.89,3.85,3.86,3.89,3.87,-368.62,23.4,23.27,2024-01-01 00:02:24,-1.4413042,-1.4339318,-1.4191870000000002,-1.4228732,-1.4339318,-1.4265594000000001,-8.5777874
3.93,3.9,3.89,3.88,3.86,3.81,-368.71,23.4,23.25,2024-01-01 00:02:26,-1.4490303,-1.4379689999999998,-1.4342819,-1.4305948,-1.4232205999999998,-1.4047850999999998,-8.5725075
3.92,3.89,3.92,3.86,3.86,3.83,-368.83,23.4,23.28,2024-01-01 00:02:27,-1.4458136,-1.4347486999999999,-1.4458136,-1.4236837999999998,-1.4236837999999998,-1.4126189,-8.5863624
3.89,3.91,3.88,3.86,3.88,3.86,-368.96,23.4,23.28,2024-01-01 00:02:29,-1.4352544,-1.4426336,-1.4315647999999999,-1.4241855999999997,-1.4315647999999999,-1.4241855999999997,-8.5893888
3.93,3.9,3.87,3.87,3.88,3.81,-368.96,23.4,23.26,2024-01-01 00:02:30,-1.4500127999999999,-1.438944,-1.4278752,-1.4278752,-1.4315647999999999,-1.4057376,-8.5820096
3.93,3.89,3.89,3.89,3.84,3.86,-388.62,23.4,23.3,2024-01-01 00:02:32,-1.5272766000000002,-1.5117318,-1.5117318,-1.5117318,-1.4923008,-1.5000732,-9.054846
3.91,3.9,3.92,3.89,3.84,3.82,-369.04,23.4,23.27,2024-01-01 00:02:33,-1.4429464,-1.439256,-1.4466368,-1.4355656,-1.4171136000000002,-1.4097328,-8.5875608
3.92,3.91,3.89,3.9,3.83,3.83,-369.12,23.4,23.26,2024-01-01 00:02:35,-1.4469504,-1.4432592,-1.4358768,-1.439568,-1.4137296000000001,-1.4137296000000001,-8.5857312
3.92,3.91,3.92,3.85,3.73,3.83,-387.75,23.4,23.16,2024-01-01 00:02:36,-1.51998,-1.5161025,-1.51998,-1.4928375,-1.4463074999999999,-1.4850825,-8.98029
3.93,3.91,3.91,3.89,3.82,3.78,-369.21,23.4,23.24,2024-01-01 00:02:38,-1.4509953,-1.4436111,-1.4436111,-1.4362268999999999,-1.4103821999999997,-1.3956137999999998,-8.580440399999999
3.93,3.93,3.86,3.86,3.85,3.85,-369.33,23.4,23.27,2024-01-01 00:02:39,-1.4514669,-1.4514669,-1.4256137999999998,-1.4256137999999998,-1.4219205,-1.4219205,-8.594309099999998
3.94,3.89,3.86,3.85,3.78,3.84,-387.96,23.4,23.18,2024-01-01 00:02:41,-1.5285623999999998,-1.5091644,-1.4975256,-1.493646,-1.4664887999999998,-1.4897664,-8.992912800000001
3.93,3.9,3.92,3.87,3.84,3.74,-369.33,23.4,23.2,2024-01-01 00:02:42,-1.4514669,-1.4403869999999999,-1.4477735999999999,-1.4293071,-1.4182271999999998,-1.3812942000000001,-8.568456
3.93,3.91,3.83,4.0,3.79,3.78,-369.37,23.4,23.24,2024-01-01 00:02:44,-1.4516241,-1.4442367000000003,-1.4146871,-1.4774800000000001,-1.3999123,-1.3962185999999999,-8.584158799999999
3.91,3.88,3.87,3.89,3.71,3.94,-388.17,23.4,23.22,2024-01-01 00:02:45,-1.5177447000000002,-1.5060996,-1.5022179,-1.5099813000000002,-1.4401107,-1.5293898000000001,-9.0133074
3.92,3.92,3.88,3.88,3.9,3.72,-369.46,23.4,23.22,2024-01-01 00:02:47,-1.4482831999999999,-1.4482831999999999,-1.4335048,-1.4335048,-1.4408939999999997,-1.3743912,-8.578861199999999
3.9,3.92,3.88,3.9,3.85,3.81,-369.54,23.4,23.26,2024-01-01 00:02:48,-1.4412060000000002,-1.4485968,-1.4338152,-1.4412060000000002,-1.4227290000000001,-1.4079474,-8.5955004
3.91,3.9,3.85,3.89,3.82,3.8,-388.37,23.4,23.18,2024-01-01 00:02:50,-1.5185267000000002,-1.514643,-1.4952245,-1.5107593000000001,-1.4835734,-1.475806,-9.0024166
3.92,3.89,3.88,3.89,3.83,3.82,-369.62,23.4,23.24,2024-01-01 00:02:51,-1.4489104,-1.4378218000000003,-1.4341256,-1.4378218000000003,-1.4156446,-1.4119484,-8.5899688
3.93,3.9,3.91,3.88,3.84,3.74,-369.62,23.4,23.2,2024-01-01 00:02:53,-1.4526066,-1.441518,-1.4452142000000001,-1.4341256,-1.4193407999999998,-1.3823788000000001,-8.575184
3.91,3.89,3.87,3.84,3.92,3.79,-369.67,23.4,23.22,2024-01-01 00:02:54,-1.4454097000000001,-1.4380163,-1.4306229000000001,-1.4195328,-1.4491064,-1.4010493000000002,-8.5837374
3.92,3.89,3.91,3.88,3.84,3.78,-369.79,23.4,23.22,2024-01-01 00:02:56,-1.4495768,-1.4384831000000002,-1.4458789,-1.4347852,-1.4199936,-1.3978062,-8.5865238
3.93,3.92,3.88,3.87,3.85,3.83,-369.79,23.4,23.28,2024-01-01 00:02:57,-1.4532747000000001,-1.4495768,-1.4347852,-1.4310873000000002,-1.4236915,-1.4162957,-8.608711200000002
3.91,3.89,3.9,3.9,3.85,3.99,-369.79,23.4,23.44,2024-01-01 00:02:59,-1.4458789,-1.4384831000000002,-1.442181,-1.442181,-1.4236915,-1.4754621,-8.667877600000002
3.95,3.9,3.89,3.88,3.84,3.85,-369.87,23.4,23.3,2024-01-01 00:03:00,-1.4609865,-1.442493,-1.4387943,-1.4350956,-1.4203008,-1.4239995,-8.617970999999999
3.96,3.89,3.9,3.87,3.85,3.78,-388.58,23.4,23.25,2024-01-01 00:03:02,-1.5387768,-1.5115762,-1.515462,-1.5038046,-1.496033,-1.4688323999999997,-9.034484999999998
3.96,3.89,3.89,3.9,3.81,3.99,-370.0,23.4,23.44,2024-01-01 00:03:03,-1.4652,-1.4393,-1.4393,-1.443,-1.4097,-1.4763000000000002,-8.6728
3.95,3.9,3.88,3.9,3.83,3.8,-370.0,23.4,23.25,2024-01-01 00:03:05,-1.4615,-1.443,-1.4356,-1.443,-1.4171,-1.406,-8.6025
3.95,3.9,3.9,3.71,3.89,3.86,-388.71,23.4,23.22,2024-01-01 00:03:06,-1.5354045,-1.515969,-1.515969,-1.4421141,-1.5120818999999999,-1.5004206,-9.0258462
3.94,3.89,3.88,3.89,3.84,3.84,-370.17,23.4,23.28,2024-01-01 00:03:08,-1.4584698,-1.4399613000000002,-1.4362596,-1.4399613000000002,-1.4214528,-1.4214528,-8.6175576
3.94,3.88,3.89,3.86,3.86,3.84,-370.17,23.4,23.27,2024-01-01 00:03:09,-1.4584698,-1.4362596,-1.4399613000000002,-1.4288562,-1.4288562,-1.4214528,-8.6138559
3.92,3.84,3.9,3.84,3.87,3.85,-388.96,23.4,23.22,2024-01-01 00:03:11,-1.5247232,-1.4936064,-1.516944,-1.4936064,-1.5052752,-1.497496,-9.031651199999999
3.92,3.91,3.86,3.89,3.87,3.78,-370.25,23.4,23.24,2024-01-01 00:03:12,-1.45138,-1.4476775,-1.429165,-1.4402725,-1.4328675,-1.3995449999999998,-8.60461
3.91,3.89,3.89,3.8,3.82,3.81,-389.04,23.4,23.13,2024-01-01 00:03:14,-1.5211464000000001,-1.5133656,-1.5133656,-1.478352,-1.4861328,-1.4822424,-8.998495199999999
3.89,3.88,3.87,3.85,3.83,3.87,-389.04,23.4,23.2,2024-01-01 00:03:15,-1.5133656,-1.5094752,-1.5055848,-1.4978040000000001,-1.4900232,-1.5055848,-9.025728
